timestamp,open,high,low,close,volume,date,prev_close,gap,abs_gap,filled,fill_time,gap_size_bin,gap_direction,max_move_gap_direction_first_30min_pct,time_to_fill_minutes,reversal_after_fill,exit_time,move_before_reversal_fill_direction_pct,day_of_week,time_of_low,time_of_high,low_after_median,high_before_median
2018-02-16 05:00:00,165.18,166.755,164.6799,164.96,62256291.0,2018-02-16,165.7,-0.3138201569100675,0.3138201569100675,True,2018-02-16 09:36:00-05:00,0.15-0.35%,down,0.0120700060350091,6.0,True,2018-02-16 13:30:00-05:00,0.6366928183464133,Friday,14:27:00,09:34:00,True,True
2018-02-20 05:00:00,164.39,166.68,164.31,165.29,36785626.0,2018-02-20,164.96,-0.3455383123181508,0.3455383123181508,True,2018-02-20 09:35:00-05:00,0.15-0.35%,down,0.0484966052376237,5.0,False,2018-02-20 16:00:00-05:00,,Tuesday,10:07:00,15:23:00,False,False
2018-02-21 05:00:00,166.06,167.72,164.72,164.82,41161779.0,2018-02-21,165.29,0.4658479036844397,0.4658479036844397,True,2018-02-21 15:50:00-05:00,0.35-0.5%,up,0.2298989654546527,380.0,False,2018-02-21 16:00:00-05:00,,Wednesday,10:11:00,15:45:00,False,False
2018-02-22 05:00:00,165.54,166.42,164.3769,164.8,37074413.0,2018-02-22,164.82,0.4368401892974147,0.4368401892974147,True,2018-02-22 13:34:00-05:00,0.35-0.5%,up,0.3822351656352357,244.0,False,2018-02-22 16:00:00-05:00,,Thursday,09:35:00,15:50:00,False,False
2018-02-23 05:00:00,166.06,168.17,165.45,168.17,50096916.0,2018-02-23,164.8,0.764563106796111,0.764563106796111,False,,0.5-1%,up,0.1456310679611705,,,,,Friday,15:31:00,13:20:00,True,True
2018-02-26 05:00:00,168.93,170.4,168.82,170.4,39266658.0,2018-02-26,168.17,0.4519236486888383,0.4519236486888383,False,,0.35-0.5%,up,0.4400309210917409,,,,,Monday,09:49:00,15:06:00,False,False
2018-02-28 05:00:00,169.25,169.8,167.1,167.21,42936334.0,2018-02-28,168.29,0.5704438766415164,0.5704438766415164,True,2018-02-28 11:12:00-05:00,0.5-1%,up,0.1663794640204416,102.0,True,2018-02-28 14:00:00-05:00,0.2198585774555853,Wednesday,15:57:00,15:20:00,True,False
2018-03-02 05:00:00,162.59,166.28,161.96,165.99,57445063.0,2018-03-02,164.48,-1.149075875486373,1.149075875486373,True,2018-03-02 11:47:00-05:00,1-1.5%,down,0.383025291828791,137.0,False,2018-03-02 16:00:00-05:00,,Friday,14:45:00,11:59:00,True,True
2018-03-05 05:00:00,165.26,168.26,164.59,167.83,38540207.0,2018-03-05,165.99,-0.4397855292487608,0.4397855292487608,True,2018-03-05 10:56:00-05:00,0.35-0.5%,down,0.2831495873245369,86.0,False,2018-03-05 16:00:00-05:00,,Monday,15:18:00,10:49:00,True,True
2018-03-06 05:00:00,168.61,169.11,167.48,168.54,29480927.0,2018-03-06,167.83,0.464756003098374,0.464756003098374,True,2018-03-06 11:17:00-05:00,0.35-0.5%,up,0.2562116427337057,107.0,False,2018-03-06 16:00:00-05:00,,Tuesday,16:00:00,15:30:00,True,False
2018-03-07 05:00:00,167.26,169.07,166.96,168.93,34609407.0,2018-03-07,168.54,-0.7594636288121521,0.7594636288121521,True,2018-03-07 10:51:00-05:00,0.5-1%,down,0.0949329536015169,81.0,True,2018-03-07 12:10:00-05:00,0.0355998576005709,Wednesday,09:40:00,15:51:00,False,False
2018-03-08 05:00:00,169.54,169.98,168.95,169.86,25828371.0,2018-03-08,168.93,0.3610963120819186,0.3610963120819186,False,,0.35-0.5%,up,0.2190256319185488,,,,,Thursday,10:06:00,14:36:00,False,False
2018-03-09 05:00:00,171.1,173.16,170.82,173.16,38310546.0,2018-03-09,169.86,0.7300129518426826,0.7300129518426826,False,,0.5-1%,up,0.1000824208171528,,,,,Friday,13:25:00,15:51:00,False,False
2018-03-12 04:00:00,173.65,174.48,173.28,174.08,37634971.0,2018-03-12,173.16,0.2829752829752882,0.2829752829752882,False,,0.15-0.35%,up,0.2656502656502703,,,,,Monday,15:27:00,14:06:00,True,True
2018-03-13 04:00:00,174.8,175.21,171.2666,171.71,55638925.0,2018-03-13,174.08,0.4136029411764699,0.4136029411764699,True,2018-03-13 10:51:00-04:00,0.35-0.5%,up,0.2355238970588215,81.0,False,2018-03-13 16:00:00-04:00,,Tuesday,15:36:00,13:48:00,True,True
2018-03-14 04:00:00,172.58,172.74,170.93,171.68,40536383.0,2018-03-14,171.71,0.5066682196727066,0.5066682196727066,True,2018-03-14 10:16:00-04:00,0.5-1%,up,0.0931803622386562,46.0,False,2018-03-14 16:00:00-04:00,,Wednesday,15:41:00,10:08:00,True,True
2018-03-19 04:00:00,169.16,169.22,165.6393,167.1,71395061.0,2018-03-19,171.02,-1.0875920944918802,1.0875920944918802,False,,1-1.5%,down,0.4028768565080066,,,,,Monday,15:57:00,12:30:00,True,True
2018-03-21 04:00:00,167.23,168.76,166.19,166.92,43863543.0,2018-03-21,167.65,-0.2505219206680679,0.2505219206680679,True,2018-03-21 10:02:00-04:00,0.15-0.35%,down,0.125260960334017,32.0,True,2018-03-21 14:41:00-04:00,0.66209364747986,Wednesday,13:40:00,15:55:00,False,False
2018-03-22 04:00:00,164.7,165.77,162.59,162.8,66607288.0,2018-03-22,166.92,-1.3299784327821706,1.3299784327821706,False,,1-1.5%,down,0.2036903906062634,,,,,Thursday,15:42:00,14:15:00,True,False
2018-03-26 04:00:00,161.68,164.6,159.16,164.4,57481503.0,2018-03-26,158.51,1.9998738249952783,1.9998738249952783,False,,1.5%+,up,0.3974512649044195,,,,,Monday,15:21:00,13:41:00,True,True
2018-03-27 04:00:00,165.6,165.62,157.68,159.08,78889105.0,2018-03-27,164.4,0.7299270072992631,0.7299270072992631,True,2018-03-27 10:14:00-04:00,0.5-1%,up,0.0121654501216607,44.0,False,2018-03-27 16:00:00-04:00,,Tuesday,15:22:00,09:57:00,True,True
2018-03-28 04:00:00,158.25,159.78,156.04,157.25,89369655.0,2018-03-28,159.08,-0.5217500628614612,0.5217500628614612,True,2018-03-28 10:02:00-04:00,0.5-1%,down,1.0435001257229044,32.0,True,2018-03-28 10:46:00-04:00,0.1948705054060685,Wednesday,14:50:00,12:00:00,True,True
2018-03-29 04:00:00,158.13,161.71,156.6338,160.13,68692566.0,2018-03-29,157.25,0.5596184419713802,0.5596184419713802,True,2018-03-29 09:46:00-04:00,0.5-1%,up,0.2925278219395917,16.0,True,2018-03-29 10:44:00-04:00,0.3918600953895021,Thursday,13:53:00,15:08:00,False,False
2018-04-02 04:00:00,159.0,159.74,153.88,155.51,85549443.0,2018-04-02,160.13,-0.7056766377318401,0.7056766377318401,False,,0.5-1%,down,0.6682070817460771,,,,,Monday,15:41:00,12:56:00,True,True
2018-04-03 04:00:00,156.92,157.92,154.44,157.26,64090049.0,2018-04-03,155.51,0.9066941032730992,0.9066941032730992,True,2018-04-03 10:05:00-04:00,0.5-1%,up,0.2154202302102809,35.0,True,2018-04-03 11:07:00-04:00,0.68805864574625,Tuesday,14:20:00,15:09:00,True,False
2018-04-04 04:00:00,154.27,160.23,154.04,159.74,65768692.0,2018-04-04,157.26,-1.9013099325956893,1.9013099325956893,True,2018-04-04 11:31:00-04:00,1.5%+,down,0.1462546101996809,121.0,False,2018-04-04 16:00:00-04:00,,Wednesday,10:20:00,15:32:00,False,False
2018-04-05 04:00:00,161.33,161.58,159.48,160.65,43041118.0,2018-04-05,159.74,0.9953674721422332,0.9953674721422332,True,2018-04-05 13:41:00-04:00,0.5-1%,up,0.1565043195192187,251.0,False,2018-04-05 16:00:00-04:00,,Thursday,14:48:00,12:21:00,True,True
2018-04-06 04:00:00,158.94,160.4601,155.88,156.63,59870865.0,2018-04-06,160.65,-1.064425770308128,1.064425770308128,False,,1-1.5%,down,0.1991907874260773,,,,,Friday,15:03:00,13:54:00,True,True
2018-04-09 04:00:00,158.01,160.88,157.46,157.73,41810380.0,2018-04-09,156.63,0.881057268722464,0.881057268722464,False,,0.5-1%,up,0.772521228372603,,,,,Monday,12:00:00,15:59:00,False,False
2018-04-10 04:00:00,160.13,161.73,159.07,161.21,48601323.0,2018-04-10,157.73,1.5215875229823153,1.5215875229823153,False,,1.5%+,up,0.2092182844100757,,,,,Tuesday,13:57:00,15:40:00,False,False
2018-04-11 04:00:00,160.2,162.0,160.1,160.28,41622139.0,2018-04-11,161.21,-0.6265120029774948,0.6265120029774948,True,2018-04-11 10:26:00-04:00,0.5-1%,down,0.0372185348303469,56.0,True,2018-04-11 15:23:00-04:00,0.4900440419328776,Wednesday,11:30:00,15:54:00,False,False
2018-04-12 04:00:00,161.3,162.77,161.16,162.21,30467889.0,2018-04-12,160.28,0.6363863239331234,0.6363863239331234,False,,0.5-1%,up,0.7050162216121758,,,,,Thursday,09:30:00,14:24:00,False,False
2018-04-13 04:00:00,163.01,163.26,160.67,161.37,44604892.0,2018-04-13,162.21,0.4931878429196614,0.4931878429196614,True,2018-04-13 10:04:00-04:00,0.35-0.5%,up,0.1541212009123975,34.0,False,2018-04-13 16:00:00-04:00,,Friday,15:01:00,13:42:00,True,True
2018-04-16 04:00:00,162.45,163.19,161.48,162.6,28180780.0,2018-04-16,161.37,0.6692693809258128,0.6692693809258128,False,,0.5-1%,up,0.0805602032596045,,,,,Monday,15:15:00,12:59:00,True,True
2018-04-17 04:00:00,164.19,166.4592,163.91,166.1,35536087.0,2018-04-17,162.6,0.9778597785977882,0.9778597785977882,False,,0.5-1%,up,0.3321033210332054,,,,,Tuesday,09:48:00,15:27:00,False,False
2018-04-19 04:00:00,165.65,165.99,164.34,164.91,34705692.0,2018-04-19,166.44,-0.4746455179043451,0.4746455179043451,False,,0.35-0.5%,down,0.3304494111992377,,,,,Thursday,16:00:00,09:58:00,True,True
2018-04-20 04:00:00,164.49,164.61,161.73,162.3,49197140.0,2018-04-20,164.91,-0.2546843732945167,0.2546843732945167,False,,0.15-0.35%,down,0.6063913649869626,,,,,Friday,15:29:00,11:09:00,True,True
2018-04-23 04:00:00,163.08,163.73,161.02,161.89,33040646.0,2018-04-23,162.3,0.4805914972273574,0.4805914972273574,True,2018-04-23 09:50:00-04:00,0.35-0.5%,up,0.0554528650646796,20.0,True,2018-04-23 10:48:00-04:00,0.1663585951940913,Monday,13:54:00,15:13:00,False,False
2018-04-24 04:00:00,162.62,162.905,157.39,158.46,70256751.0,2018-04-24,161.89,0.4509234665513733,0.4509234665513733,True,2018-04-24 09:55:00-04:00,0.35-0.5%,up,0.1760454629686803,25.0,False,2018-04-24 16:00:00-04:00,,Tuesday,15:18:00,10:36:00,True,True
2018-04-25 04:00:00,158.8,159.31,156.47,158.65,52089323.0,2018-04-25,158.46,0.2145651899533026,0.2145651899533026,True,2018-04-25 09:35:00-04:00,0.15-0.35%,up,0.0126214817619473,5.0,True,2018-04-25 11:02:00-04:00,1.2558374353149115,Wednesday,14:03:00,15:13:00,True,False
2018-04-26 04:00:00,160.72,162.53,160.18,161.99,43005532.0,2018-04-26,158.65,1.3047589032461349,1.3047589032461349,False,,1-1.5%,up,0.1701859439016768,,,,,Thursday,13:37:00,15:08:00,False,False
2018-04-27 04:00:00,164.35,164.41,161.17,162.09,51043406.0,2018-04-27,161.99,1.456880054324332,1.456880054324332,True,2018-04-27 10:29:00-04:00,1-1.5%,up,0.037039323415027,59.0,False,2018-04-27 16:00:00-04:00,,Friday,14:55:00,13:04:00,True,True
2018-04-30 04:00:00,162.48,163.48,160.54,160.94,35615273.0,2018-04-30,162.09,0.2406070701462066,0.2406070701462066,True,2018-04-30 11:39:00-04:00,0.15-0.35%,up,0.4565364920723111,129.0,False,2018-04-30 16:00:00-04:00,,Monday,15:54:00,14:07:00,True,True
2018-05-01 04:00:00,160.52,162.8,160.14,162.78,36513529.0,2018-05-01,160.94,-0.2609668199328865,0.2609668199328865,True,2018-05-01 09:56:00-04:00,0.15-0.35%,down,0.2361128370821572,26.0,False,2018-05-01 16:00:00-04:00,,Tuesday,13:43:00,14:33:00,False,False
2018-05-02 04:00:00,163.1,163.57,161.63,161.82,38646842.0,2018-05-02,162.78,0.1965843469713682,0.1965843469713682,True,2018-05-02 09:30:00-04:00,0.15-0.35%,up,0.0061432608428672,0.0,True,2018-05-02 09:30:00-04:00,0.0245730433714166,Wednesday,15:46:00,09:46:00,True,True
2018-05-03 04:00:00,161.08,162.4,159.22,161.8,60337134.0,2018-05-03,161.82,-0.457298232604116,0.457298232604116,True,2018-05-03 12:58:00-04:00,0.35-0.5%,down,0.3707823507601179,208.0,False,2018-05-03 16:00:00-04:00,,Thursday,14:56:00,10:12:00,True,True
2018-05-04 04:00:00,161.11,165.25,160.98,164.87,41543243.0,2018-05-04,161.8,-0.4264524103831876,0.4264524103831876,True,2018-05-04 09:38:00-04:00,0.35-0.5%,down,0.0803461063040938,8.0,False,2018-05-04 16:00:00-04:00,,Friday,13:33:00,15:37:00,False,False
2018-05-07 04:00:00,165.64,166.78,165.51,166.24,32300152.0,2018-05-07,164.87,0.4670346333474748,0.4670346333474748,False,,0.35-0.5%,up,0.5580154060775252,,,,,Monday,13:31:00,15:25:00,False,False
2018-05-08 04:00:00,165.83,166.43,164.86,166.07,26040170.0,2018-05-08,166.24,-0.2466313763233858,0.2466313763233858,True,2018-05-08 11:16:00-04:00,0.15-0.35%,down,0.4210779595765261,106.0,True,2018-05-08 12:56:00-04:00,0.11429258902791,Tuesday,13:53:00,15:16:00,False,False
2018-05-09 04:00:00,166.4,168.0,165.78,167.88,29122718.0,2018-05-09,166.07,0.1987113867646248,0.1987113867646248,True,2018-05-09 09:59:00-04:00,0.15-0.35%,up,0.1686036008911911,29.0,True,2018-05-09 12:21:00-04:00,0.174625158065871,Wednesday,15:01:00,09:38:00,True,True
2018-05-10 04:00:00,168.43,169.74,168.29,169.62,27067597.0,2018-05-10,167.88,0.3276149630688655,0.3276149630688655,False,,0.15-0.35%,up,0.2203955206099622,,,,,Thursday,12:00:00,15:26:00,False,False
2018-05-11 04:00:00,169.35,169.86,168.72,169.46,24688847.0,2018-05-11,169.62,-0.1591793420587255,0.1591793420587255,True,2018-05-11 10:10:00-04:00,0.15-0.35%,down,0.2476123098691118,40.0,True,2018-05-11 12:25:00-04:00,0.1414927484966449,Friday,13:51:00,10:27:00,False,True
2018-05-14 04:00:00,169.8398,170.82,169.47,169.75,21764249.0,2018-05-14,169.46,0.2241236870057764,0.2241236870057764,False,,0.15-0.35%,up,0.3659860734096608,,,,,Monday,12:45:00,14:42:00,False,False
2018-05-15 04:00:00,168.4,168.5,166.98,167.87,49361638.0,2018-05-15,169.75,-0.795287187039761,0.795287187039761,False,,0.5-1%,down,0.7658321060382983,,,,,Tuesday,13:57:00,12:49:00,False,True
2018-05-17 04:00:00,168.4,169.61,167.51,168.33,27480164.0,2018-05-17,168.98,-0.3432358859036478,0.3432358859036478,True,2018-05-17 10:20:00-04:00,0.15-0.35%,down,0.0828500414250294,50.0,True,2018-05-17 13:44:00-04:00,0.3728251864126073,Thursday,12:36:00,14:59:00,False,False
2018-05-18 04:00:00,167.71,168.26,167.21,167.46,26217939.0,2018-05-18,168.33,-0.3683241252302052,0.3683241252302052,False,,0.35-0.5%,down,0.1485177924315333,,,,,Friday,14:37:00,09:55:00,True,True
2018-05-21 04:00:00,168.73,169.5,167.68,168.4,22954565.0,2018-05-21,167.46,0.7583900632986873,0.7583900632986873,False,,0.5-1%,up,0.4598112982204766,,,,,Monday,15:34:00,13:44:00,True,True
2018-05-22 04:00:00,169.15,169.45,167.88,168.18,19477721.0,2018-05-22,168.4,0.4453681710213776,0.4453681710213776,True,2018-05-22 10:17:00-04:00,0.35-0.5%,up,0.1781472684085409,47.0,False,2018-05-22 16:00:00-04:00,,Tuesday,14:28:00,13:36:00,True,True
2018-05-23 04:00:00,166.9,169.62,166.88,169.6,26557835.0,2018-05-23,168.18,-0.7610893090736123,0.7610893090736123,True,2018-05-23 11:48:00-04:00,0.5-1%,down,0.0118920204542812,138.0,False,2018-05-23 16:00:00-04:00,,Wednesday,09:42:00,15:50:00,False,False
2018-05-29 04:00:00,168.91,169.92,167.96,168.97,41220468.0,2018-05-29,169.72,-0.4772566580249837,0.4772566580249837,True,2018-05-29 09:59:00-04:00,0.35-0.5%,down,0.2003299552203649,29.0,True,2018-05-29 11:45:00-04:00,0.1178411501296185,Tuesday,16:00:00,14:09:00,True,False
2018-05-30 04:00:00,169.63,170.48,169.22,170.18,22665836.0,2018-05-30,168.97,0.3906018819908839,0.3906018819908839,False,,0.35-0.5%,up,0.177546309995864,,,,,Wednesday,14:02:00,15:58:00,True,False
2018-06-01 04:00:00,170.88,172.84,170.87,172.74,45543331.0,2018-06-01,170.07,0.4762744752160888,0.4762744752160888,False,,0.35-0.5%,up,0.3998353619098059,,,,,Friday,12:52:00,15:57:00,False,False
2018-06-04 04:00:00,173.16,174.34,173.07,174.3,20459634.0,2018-06-04,172.74,0.2431399791594231,0.2431399791594231,False,,0.15-0.35%,up,0.3589209216163045,,,,,Monday,12:10:00,15:00:00,False,False
2018-06-05 04:00:00,174.69,175.13,174.065,174.84,24779284.0,2018-06-05,174.3,0.223752151462987,0.223752151462987,True,2018-06-05 11:35:00-04:00,0.15-0.35%,up,0.1434308663224325,125.0,False,2018-06-05 16:00:00-04:00,,Tuesday,15:45:00,14:31:00,True,False
2018-06-08 04:00:00,173.57,174.8803,173.18,174.44,31780348.0,2018-06-08,174.43,-0.4930344550822758,0.4930344550822758,True,2018-06-08 12:30:00-04:00,0.35-0.5%,down,0.0859943817003988,180.0,False,2018-06-08 16:00:00-04:00,,Friday,10:48:00,15:15:00,False,False
2018-06-14 04:00:00,176.62,177.89,176.5,177.6,35915978.0,2018-06-14,175.82,0.455010806506661,0.455010806506661,False,,0.35-0.5%,up,0.3071322943919873,,,,,Thursday,09:48:00,15:40:00,False,False
2018-06-15 04:00:00,176.98,177.325,176.11,176.98,49615730.0,2018-06-15,177.6,-0.3490990990991017,0.3490990990991017,False,,0.15-0.35%,down,0.4898648648648514,,,,,Friday,13:45:00,11:51:00,False,True
2018-06-18 04:00:00,175.53,176.65,174.94,176.5,31633192.0,2018-06-18,176.98,-0.8193016160018017,0.8193016160018017,False,,0.5-1%,down,0.3333710023731515,,,,,Monday,13:36:00,15:15:00,False,False
2018-06-19 04:00:00,174.26,176.04,173.71,176.0,38235994.0,2018-06-19,176.5,-1.2691218130311666,1.2691218130311666,False,,1-1.5%,down,0.0169971671388108,,,,,Tuesday,14:31:00,15:55:00,True,False
2018-06-20 04:00:00,176.79,177.98,176.65,177.25,33038042.0,2018-06-20,176.0,0.4488636363636318,0.4488636363636318,False,,0.35-0.5%,up,0.2784090909090961,,,,,Wednesday,11:21:00,16:00:00,False,False
2018-06-21 04:00:00,177.69,177.88,175.37,175.71,43469439.0,2018-06-21,177.25,0.2482369534555699,0.2482369534555699,True,2018-06-21 09:45:00-04:00,0.15-0.35%,up,0.1071932299012681,15.0,False,2018-06-21 16:00:00-04:00,,Thursday,14:22:00,13:31:00,True,True
2018-06-22 04:00:00,176.31,176.369,174.69,175.32,30073187.0,2018-06-22,175.71,0.3414717432132458,0.3414717432132458,True,2018-06-22 09:36:00-04:00,0.15-0.35%,up,0.0335780547493014,6.0,False,2018-06-22 16:00:00-04:00,,Friday,14:34:00,12:23:00,True,True
2018-06-25 04:00:00,173.76,173.99,169.81,171.37,77799725.0,2018-06-25,175.32,-0.8898015058179342,0.8898015058179342,False,,0.5-1%,down,0.6787588409764989,,,,,Monday,15:34:00,12:33:00,True,True
2018-06-26 04:00:00,171.99,173.0585,171.37,172.07,39008146.0,2018-06-26,171.37,0.3617902783451039,0.3617902783451039,True,2018-06-26 10:47:00-04:00,0.35-0.5%,up,0.3287623271284364,77.0,True,2018-06-26 12:59:00-04:00,0.0,Tuesday,14:47:00,14:18:00,True,False
2018-06-27 04:00:00,172.77,173.58,169.61,169.73,52843497.0,2018-06-27,172.07,0.4068111814959127,0.4068111814959127,True,2018-06-27 12:35:00-04:00,0.35-0.5%,up,0.3312605335038026,185.0,False,2018-06-27 16:00:00-04:00,,Wednesday,11:44:00,14:40:00,False,False
2018-06-29 04:00:00,172.0,172.92,171.395,171.65,36408464.0,2018-06-29,171.19,0.4731584788831136,0.4731584788831136,False,,0.35-0.5%,up,0.4089023891582385,,,,,Friday,10:28:00,14:56:00,False,False
2018-07-02 04:00:00,170.04,172.85,169.67,172.8,31770026.0,2018-07-02,171.65,-0.93795514127586,0.93795514127586,True,2018-07-02 11:03:00-04:00,0.5-1%,down,0.2155549082435214,93.0,False,2018-07-02 16:00:00-04:00,,Monday,13:31:00,12:50:00,False,True
2018-07-03 04:00:00,173.41,173.45,170.63,170.8,25512707.0,2018-07-03,172.8,0.3530092592592507,0.3530092592592507,True,2018-07-03 09:37:00-04:00,0.35-0.5%,up,0.0231481481481435,7.0,False,2018-07-03 13:00:00-04:00,,Tuesday,15:53:00,11:43:00,True,True
2018-07-05 04:00:00,171.91,173.06,171.03,172.92,31626198.0,2018-07-05,170.8,0.6498829039812559,0.6498829039812559,False,,0.5-1%,up,0.2985948477751703,,,,,Thursday,14:56:00,13:45:00,True,True
2018-07-06 04:00:00,173.31,175.74,173.0,175.61,36895574.0,2018-07-06,172.92,0.2255378209576768,0.2255378209576768,False,,0.15-0.35%,up,0.4155100624566307,,,,,Friday,11:46:00,15:49:00,False,False
2018-07-09 04:00:00,176.49,177.23,175.82,177.19,27362061.0,2018-07-09,175.61,0.5011104151244208,0.5011104151244208,False,,0.5-1%,up,0.1936108422071655,,,,,Monday,14:18:00,13:48:00,True,True
2018-07-11 04:00:00,175.96,177.07,175.8,176.42,30280553.0,2018-07-11,177.32,-0.7669749605233392,0.7669749605233392,False,,0.5-1%,down,0.0902323482968625,,,,,Wednesday,10:05:00,12:00:00,False,True
2018-07-12 04:00:00,177.21,179.46,177.08,179.46,27930119.0,2018-07-12,176.42,0.4477950345765902,0.4477950345765902,False,,0.35-0.5%,up,0.3939462645958469,,,,,Thursday,12:00:00,16:00:00,False,False
2018-07-17 04:00:00,177.3,180.65,177.28,180.27,31034075.0,2018-07-17,179.18,-1.0492242437772046,1.0492242437772046,True,2018-07-17 10:59:00-04:00,1-1.5%,down,0.0111619600401887,89.0,False,2018-07-17 16:00:00-04:00,,Tuesday,13:18:00,16:00:00,False,False
2018-07-19 04:00:00,179.34,179.88,178.82,179.03,31094145.0,2018-07-19,179.93,-0.327905296504198,0.327905296504198,False,,0.15-0.35%,down,0.2445395431556704,,,,,Thursday,13:56:00,12:01:00,False,True
2018-07-20 04:00:00,179.57,180.17,178.79,178.99,35907619.0,2018-07-20,179.03,0.3016254259062683,0.3016254259062683,True,2018-07-20 14:34:00-04:00,0.15-0.35%,up,0.1061274646707243,304.0,False,2018-07-20 16:00:00-04:00,,Friday,10:30:00,14:46:00,False,False
2018-07-23 04:00:00,178.45,179.64,177.74,179.56,22184720.0,2018-07-23,178.99,-0.3016928320017992,0.3016928320017992,True,2018-07-23 11:35:00-04:00,0.15-0.35%,down,0.3966702050393762,125.0,False,2018-07-23 16:00:00-04:00,,Monday,13:57:00,15:59:00,False,False
2018-07-24 04:00:00,181.39,182.05,179.56,180.3,36900281.0,2018-07-24,179.56,1.019157941635099,1.019157941635099,True,2018-07-24 13:37:00-04:00,1-1.5%,up,0.3341501447984087,247.0,False,2018-07-24 16:00:00-04:00,,Tuesday,15:51:00,14:22:00,True,False
2018-07-26 04:00:00,180.35,180.92,179.81,180.05,40873485.0,2018-07-26,182.82,-1.3510556831856466,1.3510556831856466,False,,1-1.5%,down,0.2953724975385581,,,,,Thursday,12:01:00,15:22:00,False,False
2018-07-27 04:00:00,181.26,181.31,176.6,177.62,59456093.0,2018-07-27,180.05,0.6720355456817436,0.6720355456817436,True,2018-07-27 09:59:00-04:00,0.5-1%,up,0.0277700638711532,29.0,False,2018-07-27 16:00:00-04:00,,Friday,16:00:00,09:30:00,True,True
2018-07-31 04:00:00,175.75,177.13,174.82,176.45,47285135.0,2018-07-31,175.11,0.36548455256695,0.36548455256695,True,2018-07-31 10:20:00-04:00,0.35-0.5%,up,0.6053337901890253,50.0,True,2018-07-31 12:00:00-04:00,0.1656101878819144,Tuesday,14:21:00,16:00:00,True,False
2018-08-01 04:00:00,176.87,177.65,176.0967,177.12,36839425.0,2018-08-01,176.45,0.2380277699064981,0.2380277699064981,True,2018-08-01 09:32:00-04:00,0.15-0.35%,up,0.2408614338339376,2.0,True,2018-08-01 09:47:00-04:00,0.0170019835647498,Wednesday,13:32:00,14:24:00,False,False
2018-08-02 04:00:00,175.87,179.74,175.79,179.53,47178229.0,2018-08-02,177.12,-0.7057362240289069,0.7057362240289069,True,2018-08-02 10:05:00-04:00,0.5-1%,down,0.0451671183378571,35.0,False,2018-08-02 16:00:00-04:00,,Thursday,09:38:00,15:48:00,False,False
2018-08-03 04:00:00,179.8,180.09,179.08,180.08,28934445.0,2018-08-03,179.53,0.150392692029193,0.150392692029193,True,2018-08-03 09:34:00-04:00,0.15-0.35%,up,0.1058318943909083,4.0,True,2018-08-03 10:10:00-04:00,0.2506544867153059,Friday,13:46:00,11:50:00,False,True
2018-08-07 04:00:00,181.63,182.14,181.26,181.8,29895664.0,2018-08-07,181.14,0.2705089985646511,0.2705089985646511,False,,0.15-0.35%,up,0.2815501821795246,,,,,Tuesday,15:00:00,13:36:00,True,True
2018-08-10 04:00:00,180.68,181.22,179.84,180.52,33818464.0,2018-08-10,181.91,-0.6761585399373261,0.6761585399373261,False,,0.5-1%,down,0.1484250453521028,,,,,Friday,14:04:00,12:00:00,True,True
2018-08-13 04:00:00,180.85,182.01,180.241,180.32,26089195.0,2018-08-13,180.52,0.1828052293374607,0.1828052293374607,True,2018-08-13 12:25:00-04:00,0.15-0.35%,up,0.3948038998448994,175.0,False,2018-08-13 16:00:00-04:00,,Monday,12:01:00,14:26:00,False,False
2018-08-14 04:00:00,181.01,181.66,180.04,181.45,20913021.0,2018-08-14,180.32,0.3826530612244885,0.3826530612244885,True,2018-08-14 10:04:00-04:00,0.35-0.5%,up,0.1053682342502205,34.0,True,2018-08-14 10:50:00-04:00,0.1552795031055907,Tuesday,14:05:00,15:50:00,True,False
2018-08-15 04:00:00,180.09,180.58,178.12,179.23,58528016.0,2018-08-15,181.45,-0.7495177734913119,0.7495177734913119,False,,0.5-1%,down,0.511986773215763,,,,,Wednesday,14:33:00,12:01:00,True,True
2018-08-16 04:00:00,180.57,180.99,179.47,179.82,27711761.0,2018-08-16,179.23,0.7476426937454687,0.7476426937454687,False,,0.5-1%,up,0.0613736539641877,,,,,Thursday,12:41:00,10:51:00,False,True
2018-08-17 04:00:00,179.36,180.31,178.2679,179.86,35942641.0,2018-08-17,179.82,-0.2558113669224666,0.2558113669224666,True,2018-08-17 14:05:00-04:00,0.15-0.35%,down,0.2475809142475808,275.0,False,2018-08-17 16:00:00-04:00,,Friday,14:26:00,12:00:00,True,True
2018-08-20 04:00:00,180.28,180.3251,179.0,179.7,24938956.0,2018-08-20,179.86,0.2335149560769417,0.2335149560769417,True,2018-08-20 09:42:00-04:00,0.15-0.35%,up,0.0250750583787339,12.0,False,2018-08-20 16:00:00-04:00,,Monday,14:57:00,12:01:00,True,True
2018-08-21 04:00:00,180.26,181.44,180.13,180.36,26258657.0,2018-08-21,179.7,0.3116304952698955,0.3116304952698955,False,,0.15-0.35%,up,0.3450194769059569,,,,,Tuesday,12:01:00,15:58:00,False,False
2018-08-22 04:00:00,179.96,181.27,179.75,181.06,18042380.0,2018-08-22,180.36,-0.2217786648924405,0.2217786648924405,True,2018-08-22 09:34:00-04:00,0.15-0.35%,down,0.022177866489255,4.0,True,2018-08-22 10:01:00-04:00,0.1275227323131458,Wednesday,12:01:00,15:44:00,False,False
